timestamp_us,sensor_1,sensor_2
1212594474,0,1
1212594674,0,1
1212594874,0,1
1212595074,0,1
1212595274,0,1
1212595474,0,1
1212595674,0,1
1212595874,0,1
1212596074,0,1
1212596274,0,1
1212596474,0,1
1212596674,0,1
1212596874,0,1
1212597074,0,1
1212597274,0,1
1212597474,0,1
1212597674,0,1
1212597874,0,1
1212598074,0,1
1212598274,0,1
1212598474,0,1
1212598674,0,1
1212598874,0,1
1212599074,0,1
1212599274,0,1
1212599474,0,1
1212599674,0,1
1212599874,0,1
1212600074,0,1
1212600274,0,1
1212600474,0,1
1212600674,0,1
1212600875,0,1
1212601074,0,1
1212601277,0,1
1212601475,0,1
1212601675,0,1
1212601874,0,1
1212602074,0,1
1212602274,1,1
1212602474,1,1
1212602674,1,1
1212602874,1,1
1212603074,1,1
1212603274,1,1
1212603477,1,1
1212603674,0,1
1212603874,0,1
1212604075,0,1
1212604274,0,1
1212604478,0,1
1212604674,0,1
1212604874,0,1
1212605074,0,1
1212605275,0,1
1212605474,1,1
1212605674,1,1
1212605874,1,1
1212606074,1,1
1212606274,1,1
1212606474,1,1
1212606674,1,1
1212606874,1,1
1212607074,0,1
1212607274,0,1
1212607474,0,1
1212607674,0,1
1212607874,0,1
1212608074,0,1
1212608274,0,1
1212608474,0,1
1212608674,0,1
1212608874,0,1
1212609074,0,1
1212609274,0,1
1212609474,0,1
1212609674,0,1
1212609874,0,1
1212610074,0,1
1212610274,0,1
1212610474,0,1
1212610674,0,1
1212610876,0,1
1212611074,0,1
1212611274,0,1
1212611474,0,1
1212611674,0,1
1212611874,0,1
1212612074,0,1
1212612274,0,1
1212612474,0,1
1212612674,0,1
1212612874,0,1
1212613074,0,1
1212613274,0,1
1212613474,0,1
1212613674,0,1
1212613874,0,1
1212614074,0,1
1212614274,0,1
1212614474,0,1
1212614674,0,1
1212614874,0,1
1212615074,0,1
1212615274,0,1
1212615474,0,1
1212615674,0,0
1212615874,0,0
1212616074,0,0
1212616274,0,0
1212616474,0,0
1212616676,0,0
1212616874,0,0
1212617074,0,0
1212617274,0,0
1212617474,0,0
1212617674,0,0
1212617874,0,0
1212618074,0,0
1212618274,0,0
1212618490,0,0
1212618674,0,0
1212618874,0,0
1212619074,0,0
1212619274,0,0
1212619474,1,0
1212619674,1,0
1212619874,1,0
1212620074,1,0
1212620274,1,0
1212620474,1,0
1212620674,1,0
1212620874,0,0
1212621075,0,0
1212621274,0,0
1212621474,0,0
1212621674,0,0
1212621874,0,0
1212622074,0,0
1212622274,0,0
1212622474,0,0
1212622674,1,0
1212622874,1,0
1212623074,1,0
1212623274,1,0
1212623474,1,0
1212623674,1,0
1212623875,0,0
1212624074,0,0
1212624274,0,0
1212624474,0,0
1212624674,0,0
1212624874,0,0
1212625074,0,0
1212625274,0,0
1212625474,0,0
1212625674,0,0
1212625874,0,0
1212626074,0,0
1212626274,0,0
1212626474,0,0
1212626674,0,0
1212626874,0,0
1212627074,0,0
1212627274,0,0
1212627474,0,0
1212627674,0,0
1212627874,0,0
1212628074,0,0
1212628274,0,0
1212628474,0,0
1212628674,0,0
1212628874,0,0
1212629074,0,0
1212629274,0,0
1212629474,0,0
1212629674,0,0
1212629874,0,0
1212630074,0,0
1212630274,0,0
1212630474,0,0
1212630674,0,0
1212630874,0,0
1212631074,0,0
1212631274,0,0
1212631474,0,0
1212631674,0,0
1212631874,0,0
1212632075,0,0
1212632274,0,0
1212632474,0,0
1212632674,0,0
1212632874,0,0
1212633074,0,0
1212633274,0,0
1212633474,0,0
1212633674,0,0
1212633879,0,0
1212634074,0,0
1212634274,0,0
1212634474,0,0
1212634674,0,0
1212634874,0,0
1212635074,0,0
1212635274,0,0
1212635474,0,0
1212635674,0,0
1212635874,0,0
1212636074,0,0
1212636277,0,0
1212636474,0,0
1212636674,1,0
1212636874,1,0
1212637074,1,0
1212637274,1,0
1212637474,1,0
1212637674,1,0
1212637874,1,0
1212638074,0,0
1212638274,0,0
1212638474,0,0
1212638674,0,0
1212638874,0,0
1212639074,0,0
1212639274,0,0
1212639474,0,0
1212639674,0,0
1212639874,1,0
1212640074,1,0
1212640274,1,0
1212640474,1,0
1212640674,1,0
1212640874,1,0
1212641074,1,0
1212641274,0,0
1212641474,0,0
1212641674,0,0
1212641874,0,0
1212642074,0,0
1212642274,0,0
1212642474,0,0
1212642674,0,0
1212642874,0,0
1212643074,0,0
1212643274,0,0
1212643474,0,0
1212643674,0,0
1212643874,0,0
1212644074,0,0
1212644274,0,0
1212644474,0,0
1212644674,0,0
1212644874,0,0
1212645074,0,0
1212645274,0,0
1212645474,0,0
1212645674,0,0
1212645874,0,0
1212646074,0,0
1212646274,0,0
1212646474,0,0
1212646674,0,0
1212646874,0,0
1212647074,0,0
1212647274,0,0
1212647474,0,0
1212647674,0,0
1212647874,0,0
1212648074,0,0
1212648274,0,0
1212648474,0,0
1212648674,0,0
1212648874,0,0
1212649074,0,0
1212649274,0,0
1212649474,0,0
1212649674,0,0
1212649874,0,0
1212650074,0,0
1212650274,0,0
1212650474,0,0
1212650674,0,0
1212650874,0,0
1212651074,0,0
1212651274,0,0
1212651474,0,0
1212651674,0,0
1212651874,0,0
1212652074,0,0
1212652274,0,0
1212652474,0,0
1212652674,0,0
1212652874,0,0
1212653074,0,0
1212653274,0,0
1212653474,0,0
1212653674,1,0
1212653874,1,0
1212654074,1,0
1212654274,1,0
1212654474,1,0
1212654674,1,0
1212654874,1,0
1212655074,0,0
1212655274,0,0
1212655474,0,0
1212655674,0,0
1212655874,0,0
1212656074,0,0
1212656274,0,0
1212656474,0,0
1212656674,0,0
1212656874,1,0
1212657074,1,0
1212657274,1,0
1212657474,1,0
1212657674,1,0
1212657874,1,0
1212658074,0,0
1212658274,0,0
1212658474,0,0
1212658674,0,0
1212658874,0,0
1212659074,0,0
1212659274,0,0
1212659474,0,0
1212659674,0,0
1212659874,0,0
1212660074,0,0
1212660274,0,0
1212660474,0,0
1212660674,0,0
1212660874,0,0
1212661074,0,0
1212661274,0,0
1212661474,0,0
1212661674,0,0
1212661874,0,0
1212662074,0,0
1212662274,0,0
1212662474,0,0
1212662674,0,0
1212662874,0,0
1212663074,0,0
1212663274,0,0
1212663474,0,0
1212663674,0,0
1212663874,0,0
1212664074,0,0
1212664274,0,0
1212664474,0,0
1212664674,0,0
1212664874,0,0
1212665074,0,0
1212665274,0,0
1212665474,0,0
1212665674,0,0
1212665874,0,0
1212666074,0,0
1212666274,0,0
1212666474,0,0
1212666674,0,0
1212666874,0,0
1212667074,0,0
1212667274,0,0
1212667474,0,0
1212667674,0,0
1212667874,0,0
1212668074,0,0
1212668274,0,0
1212668474,0,0
1212668674,0,0
1212668874,0,0
1212669074,0,0
1212669274,0,0
1212669474,0,0
1212669674,0,0
1212669874,0,0
1212670074,0,0
1212670274,0,0
1212670474,0,0
1212670674,0,0
1212670874,1,0
1212671074,1,0
1212671274,1,0
1212671474,1,0
1212671674,1,0
1212671874,1,0
1212672074,0,0
1212672274,0,0
1212672474,0,0
1212672674,0,0
1212672874,0,0
1212673074,0,0
1212673274,0,0
1212673474,0,0
1212673674,0,0
1212673874,1,0
1212674074,1,0
1212674274,1,0
1212674474,1,0
1212674674,1,0
1212674874,1,0
1212675074,1,0
1212675274,0,0
1212675474,0,0
1212675674,0,0
1212675874,0,0
1212676074,0,0
1212676274,0,0
1212676474,0,0
1212676674,0,0
1212676874,0,0
1212677074,0,0
1212677274,0,0
1212677474,0,0
1212677674,0,0
1212677883,0,0
1212678075,0,0
1212678274,0,0
1212678474,0,0
1212678674,0,0
1212678874,0,0
1212679074,0,0
1212679274,0,0
1212679474,0,0
1212679674,0,0
1212679874,0,0
1212680074,0,0
1212680274,0,0
1212680474,0,0
1212680674,0,0
1212680874,0,0
1212681074,0,0
1212681274,0,0
1212681474,0,0
1212681674,0,0
1212681874,0,0
1212682074,0,0
1212682274,0,0
1212682474,0,0
1212682674,0,0
1212682874,0,0
1212683074,0,0
1212683274,0,0
1212683474,0,0
1212683674,0,0
1212683874,0,0
1212684074,0,0
1212684274,0,0
1212684474,0,0
1212684674,0,0
1212684874,0,0
1212685074,0,0
1212685274,0,0
1212685474,0,0
1212685674,0,0
1212685874,0,0
1212686074,0,0
1212686274,0,0
1212686474,0,0
1212686674,0,0
1212686874,0,0
1212687074,0,0
1212687274,0,0
1212687474,0,0
1212687674,0,0
1212687874,1,0
1212688074,1,0
1212688277,1,0
1212688475,1,0
1212688674,1,0
1212688874,1,0
1212689074,0,0
1212689274,0,0
1212689474,0,0
1212689674,0,0
1212689874,0,0
1212690074,0,0
1212690274,0,0
1212690474,0,0
1212690674,0,0
1212690874,0,0
1212691074,1,0
1212691274,1,0
1212691474,1,0
1212691674,1,0
1212691874,1,0
1212692075,0,0
1212692275,0,0
1212692474,0,0
1212692674,0,0
1212692874,0,0
1212693090,0,0
1212693275,0,0
1212693474,0,0
1212693674,0,0
1212693874,0,0
1212694074,0,0
1212694278,0,0
1212694474,0,0
1212694674,0,0
1212694874,0,0
1212695074,0,0
1212695274,0,0
1212695474,0,0
1212695674,0,0
